,order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,avg_shoe_price,business_type
3909,3910,9,852,472,4,debit,2017-03-01 10:16:16.687,118.0,general
4654,4655,9,908,472,4,debit,2017-03-23 17:39:58.510,118.0,general
2268,2269,61,924,474,3,debit,2017-03-09 03:09:44.860,158.0,general
2931,2932,61,927,474,3,debit,2017-03-10 05:52:46.119,158.0,general
4382,4383,61,851,474,3,cash,2017-03-28 22:10:45.965,158.0,general
3745,3746,61,736,474,3,debit,2017-03-18 11:19:54.809,158.0,general
1809,1810,61,934,474,3,debit,2017-03-29 17:46:42.286,158.0,general
2193,2194,1,798,474,3,debit,2017-03-28 14:02:03.119,158.0,general
1824,1825,1,705,474,3,debit,2017-03-13 03:13:35.533,158.0,general
2524,2525,1,924,474,3,credit_card,2017-03-16 02:31:39.698,158.0,general
4955,4956,61,855,474,3,cash,2017-03-19 21:27:35.616,158.0,general
4633,4634,1,991,474,3,cash,2017-03-26 02:34:50.086,158.0,general
4028,4029,1,786,474,3,credit_card,2017-03-09 06:24:43.277,158.0,general
4347,4348,1,811,474,3,credit_card,2017-03-27 19:23:15.038,158.0,general
2759,2760,1,877,474,3,cash,2017-03-09 17:31:50.985,158.0,general
948,949,1,930,474,3,cash,2017-03-29 22:46:56.056,158.0,general
4740,4741,61,811,474,3,debit,2017-03-23 02:24:11.000,158.0,general
2760,2761,61,947,474,3,cash,2017-03-12 02:20:28.358,158.0,general
2120,2121,62,772,480,3,credit_card,2017-03-03 02:34:16.999,160.0,general
3321,3322,13,986,480,3,cash,2017-03-10 17:55:00.553,160.0,general
373,374,72,713,480,3,debit,2017-03-18 16:44:36.434,160.0,general
3055,3056,91,935,480,3,credit_card,2017-03-09 02:31:23.044,160.0,general
1371,1372,72,707,480,3,cash,2017-03-05 01:01:58.255,160.0,general
999,1000,13,701,480,3,credit_card,2017-03-27 05:50:08.526,160.0,general
4520,4521,13,883,480,3,credit_card,2017-03-26 07:44:15.140,160.0,general
3070,3071,13,968,480,3,credit_card,2017-03-05 21:06:43.207,160.0,general
121,122,13,958,480,3,credit_card,2017-03-22 13:12:58.944,160.0,general
3962,3963,91,916,480,3,debit,2017-03-17 06:04:43.686,160.0,general
64,65,72,887,480,3,credit_card,2017-03-02 00:15:05.430,160.0,general
3653,3654,72,934,480,3,credit_card,2017-03-04 04:05:43.978,160.0,general
1391,1392,62,811,480,3,credit_card,2017-03-19 09:48:00.906,160.0,general
1532,1533,13,778,480,3,cash,2017-03-10 14:05:29.917,160.0,general
1587,1588,13,833,480,3,debit,2017-03-17 04:53:03.943,160.0,general
505,506,13,970,480,3,cash,2017-03-18 08:25:23.075,160.0,general
3333,3334,13,844,480,3,credit_card,2017-03-26 20:00:15.646,160.0,general
4962,4963,13,923,480,3,cash,2017-03-07 02:58:31.565,160.0,general
3486,3487,62,840,480,3,credit_card,2017-03-28 20:06:45.371,160.0,general
2787,2788,62,854,480,3,credit_card,2017-03-23 07:38:16.357,160.0,general
4758,4759,91,782,480,3,credit_card,2017-03-16 12:12:28.515,160.0,general
513,514,72,881,480,3,debit,2017-03-07 11:14:48.243,160.0,general
3317,3318,62,907,480,3,cash,2017-03-18 07:03:54.270,160.0,general
1479,1480,13,938,480,3,debit,2017-03-01 07:40:36.627,160.0,general
4162,4163,72,763,480,3,debit,2017-03-23 09:28:43.595,160.0,general
2173,2174,62,932,480,3,cash,2017-03-20 10:36:49.495,160.0,general
3287,3288,91,755,480,3,cash,2017-03-26 13:49:21.279,160.0,general
3619,3620,72,894,480,3,cash,2017-03-26 22:41:58.035,160.0,general
2939,2940,62,804,480,3,debit,2017-03-24 06:21:21.989,160.0,general
3506,3507,13,932,480,3,debit,2017-03-13 02:26:28.953,160.0,general
3247,3248,72,860,480,3,cash,2017-03-18 11:24:18.000,160.0,general
2848,2849,13,735,480,3,credit_card,2017-03-26 15:52:53.381,160.0,general
3678,3679,62,774,480,3,credit_card,2017-03-19 14:33:53.831,160.0,general
888,889,62,982,480,3,cash,2017-03-09 17:17:17.989,160.0,general
2013,2014,13,984,480,3,cash,2017-03-05 03:45:44.605,160.0,general
3984,3985,13,710,480,3,debit,2017-03-16 14:24:16.732,160.0,general
4188,4189,72,769,480,3,cash,2017-03-14 19:25:08.449,160.0,general
1768,1769,72,800,480,3,cash,2017-03-22 19:45:47.680,160.0,general
1348,1349,13,784,480,3,credit_card,2017-03-23 04:41:22.875,160.0,general
1727,1728,62,965,480,3,credit_card,2017-03-05 23:35:26.266,160.0,general
3877,3878,13,890,480,3,credit_card,2017-03-24 17:26:27.624,160.0,general
170,171,91,828,480,3,credit_card,2017-03-28 08:18:43.647,160.0,general
1337,1338,62,705,480,3,debit,2017-03-18 07:30:38.414,160.0,general
2802,2803,72,713,480,3,credit_card,2017-03-09 22:33:38.595,160.0,general
2998,2999,40,941,483,3,credit_card,2017-03-20 04:27:35.987,161.0,general
2659,2660,66,940,483,3,cash,2017-03-24 08:35:37.449,161.0,general
529,530,40,978,483,3,cash,2017-03-23 20:01:26.374,161.0,general
1660,1661,40,883,483,3,debit,2017-03-22 19:11:39.091,161.0,general
698,699,40,734,483,3,cash,2017-03-01 07:05:32.684,161.0,general
2979,2980,66,877,483,3,cash,2017-03-28 18:02:02.599,161.0,general
3371,3372,66,992,483,3,cash,2017-03-08 04:18:54.686,161.0,general
4524,4525,66,784,483,3,credit_card,2017-03-01 03:25:18.660,161.0,general
3606,3607,40,978,483,3,cash,2017-03-05 00:02:02.703,161.0,general
1919,1920,40,881,483,3,credit_card,2017-03-13 22:52:03.289,161.0,general
4180,4181,40,778,483,3,cash,2017-03-04 03:16:03.450,161.0,general
2264,2265,66,995,483,3,debit,2017-03-05 12:03:16.464,161.0,general
3156,3157,40,945,483,3,cash,2017-03-23 05:26:27.635,161.0,general
3879,3880,40,745,483,3,cash,2017-03-20 22:37:44.517,161.0,general
983,984,97,783,486,3,credit_card,2017-03-25 11:34:52.721,162.0,general
2272,2273,97,908,486,3,debit,2017-03-18 07:48:05.280,162.0,general
2545,2546,97,919,486,3,debit,2017-03-11 19:17:52.511,162.0,general
421,422,97,886,486,3,debit,2017-03-14 03:58:30.771,162.0,general
2622,2623,97,773,486,3,credit_card,2017-03-13 16:06:33.135,162.0,general
585,586,97,886,486,3,debit,2017-03-05 17:49:20.335,162.0,general
2819,2820,97,799,486,3,credit_card,2017-03-23 00:39:05.260,162.0,general
3215,3216,97,739,486,3,credit_card,2017-03-14 08:32:51.916,162.0,general
1374,1375,97,789,486,3,cash,2017-03-11 04:54:03.736,162.0,general
21,22,97,789,486,3,credit_card,2017-03-04 15:44:00.021,162.0,general
1368,1369,97,943,486,3,credit_card,2017-03-01 13:31:52.906,162.0,general
184,185,34,944,488,4,debit,2017-03-24 05:49:02.803,122.0,general
2489,2490,34,924,488,4,debit,2017-03-01 04:29:35.880,122.0,general
2623,2624,34,790,488,4,cash,2017-03-22 14:10:09.074,122.0,general
1669,1670,34,797,488,4,credit_card,2017-03-13 07:06:27.917,122.0,general
4236,4237,34,703,488,4,credit_card,2017-03-13 10:15:58.360,122.0,general
1545,1546,19,982,489,3,debit,2017-03-20 00:25:07.408,163.0,general
672,673,19,863,489,3,cash,2017-03-02 16:50:55.022,163.0,general
4484,4485,29,805,489,3,credit_card,2017-03-17 15:16:45.498,163.0,general
4051,4052,29,739,489,3,cash,2017-03-19 05:18:38.691,163.0,general
3764,3765,29,733,489,3,credit_card,2017-03-02 11:18:14.769,163.0,general
4612,4613,29,839,489,3,debit,2017-03-02 09:28:02.559,163.0,general
497,498,19,831,489,3,credit_card,2017-03-29 08:50:36.121,163.0,general
2267,2268,19,999,489,3,credit_card,2017-03-26 21:25:41.537,163.0,general
1926,1927,19,950,489,3,credit_card,2017-03-26 09:26:28.408,163.0,general
3591,3592,19,704,489,3,cash,2017-03-21 23:10:07.334,163.0,general
4708,4709,19,790,489,3,credit_card,2017-03-06 11:02:54.947,163.0,general
4196,4197,19,705,489,3,credit_card,2017-03-29 23:15:47.802,163.0,general
1785,1786,29,825,489,3,cash,2017-03-23 01:56:13.656,163.0,general
1554,1555,29,708,489,3,cash,2017-03-18 23:38:04.116,163.0,general
622,623,19,851,489,3,credit_card,2017-03-04 05:11:30.025,163.0,general
4023,4024,29,774,489,3,cash,2017-03-07 21:56:19.445,163.0,general
4456,4457,19,966,489,3,cash,2017-03-08 17:50:50.732,163.0,general
1845,1846,29,733,489,3,cash,2017-03-23 02:08:32.539,163.0,general
2942,2943,19,970,489,3,credit_card,2017-03-01 05:08:06.271,163.0,general
1699,1700,29,819,489,3,debit,2017-03-24 01:40:33.164,163.0,general
299,300,29,964,489,3,debit,2017-03-11 04:36:55.344,163.0,general
1777,1778,19,921,489,3,debit,2017-03-24 13:44:44.723,163.0,general
3814,3815,19,991,489,3,cash,2017-03-25 02:03:19.732,163.0,general
1941,1942,29,838,489,3,debit,2017-03-02 10:57:41.770,163.0,general
1463,1464,19,747,489,3,cash,2017-03-26 14:07:02.687,163.0,general
164,165,29,941,489,3,cash,2017-03-09 16:26:15.225,163.0,general
4902,4903,29,825,489,3,debit,2017-03-16 16:29:32.222,163.0,general
3495,3496,29,877,489,3,cash,2017-03-28 22:35:40.522,163.0,general
2684,2685,19,793,489,3,credit_card,2017-03-13 07:05:55.234,163.0,general
3541,3542,19,837,489,3,debit,2017-03-09 21:54:35.058,163.0,general
2100,2101,28,905,492,3,debit,2017-03-03 12:44:29.300,164.0,general
975,976,28,856,492,3,credit_card,2017-03-07 19:32:34.707,164.0,general
4459,4460,28,796,492,3,credit_card,2017-03-14 16:54:21.989,164.0,general
3162,3163,35,969,492,3,credit_card,2017-03-30 01:35:24.025,164.0,general
3170,3171,35,942,492,3,cash,2017-03-09 19:43:51.805,164.0,general
3266,3267,71,712,492,3,debit,2017-03-25 22:00:54.887,164.0,general
282,283,71,700,492,3,cash,2017-03-26 04:43:59.142,164.0,general
416,417,71,991,492,3,debit,2017-03-11 15:27:51.980,164.0,general
4583,4584,35,969,492,3,cash,2017-03-11 01:43:15.597,164.0,general
3671,3672,35,749,492,3,credit_card,2017-03-28 12:40:35.979,164.0,general
3679,3680,28,850,492,3,cash,2017-03-11 12:24:45.559,164.0,general
3743,3744,35,714,492,3,cash,2017-03-25 18:37:48.011,164.0,general
3335,3336,35,788,492,3,debit,2017-03-26 11:15:35.602,164.0,general
1543,1544,35,966,492,3,credit_card,2017-03-25 11:24:49.337,164.0,general
3788,3789,71,913,492,3,cash,2017-03-02 06:37:48.812,164.0,general
4305,4306,28,737,492,3,credit_card,2017-03-13 10:22:05.829,164.0,general
4115,4116,71,741,492,3,debit,2017-03-19 00:18:21.045,164.0,general
3840,3841,71,935,492,3,debit,2017-03-01 22:46:05.112,164.0,general
1821,1822,71,944,492,3,debit,2017-03-28 05:39:30.713,164.0,general
1133,1134,71,828,492,3,debit,2017-03-10 15:28:42.587,164.0,general
3844,3845,71,831,492,3,cash,2017-03-23 05:13:31.672,164.0,general
3146,3147,28,750,492,3,credit_card,2017-03-01 05:33:30.859,164.0,general
2540,2541,71,889,492,3,debit,2017-03-11 01:05:47.822,164.0,general
2543,2544,35,868,492,3,credit_card,2017-03-07 17:51:34.009,164.0,general
2292,2293,71,979,492,3,debit,2017-03-04 07:32:29.817,164.0,general
3483,3484,71,728,492,3,credit_card,2017-03-13 23:07:47.736,164.0,general
847,848,71,726,492,3,cash,2017-03-18 15:24:29.351,164.0,general
1026,1027,71,745,492,3,debit,2017-03-18 14:25:45.041,164.0,general
122,123,35,997,492,3,debit,2017-03-05 01:16:56.718,164.0,general
4537,4538,71,839,492,3,cash,2017-03-25 00:12:35.358,164.0,general
1872,1873,71,857,492,3,debit,2017-03-25 07:27:49.494,164.0,general
1949,1950,28,974,492,3,debit,2017-03-16 04:15:53.811,164.0,general
2075,2076,35,961,492,3,cash,2017-03-25 09:12:31.114,164.0,general
1958,1959,71,800,492,3,debit,2017-03-14 11:54:48.738,164.0,general
2199,2200,73,992,495,3,cash,2017-03-30 17:53:01.346,165.0,general
4859,4860,73,832,495,3,cash,2017-03-09 01:31:04.233,165.0,general
3206,3207,73,993,495,3,cash,2017-03-17 18:30:24.017,165.0,general
2697,2698,73,704,495,3,cash,2017-03-17 15:00:42.686,165.0,general
2394,2395,73,809,495,3,credit_card,2017-03-27 11:50:18.313,165.0,general
24,25,73,917,495,3,cash,2017-03-03 13:01:02.552,165.0,general
1748,1749,73,781,495,3,debit,2017-03-02 23:29:46.244,165.0,general
3586,3587,73,715,495,3,credit_card,2017-03-26 07:28:19.089,165.0,general
532,533,73,996,495,3,debit,2017-03-03 12:03:08.032,165.0,general
860,861,73,832,495,3,debit,2017-03-07 21:59:58.099,165.0,general
4569,4570,73,798,495,3,credit_card,2017-03-02 04:58:29.799,165.0,general
652,653,73,776,495,3,cash,2017-03-27 04:02:11.327,165.0,general
626,627,73,836,495,3,cash,2017-03-23 23:50:46.152,165.0,general
399,400,73,894,495,3,credit_card,2017-03-06 01:57:33.308,165.0,general
4682,4683,46,986,498,3,debit,2017-03-24 04:48:41.423,166.0,general
3311,3312,46,886,498,3,debit,2017-03-03 19:10:12.237,166.0,general
3781,3782,46,796,498,3,cash,2017-03-25 03:17:35.980,166.0,general
1175,1176,46,839,498,3,credit_card,2017-03-21 18:59:04.169,166.0,general
859,860,46,722,498,3,debit,2017-03-09 03:52:35.767,166.0,general
3953,3954,46,710,498,3,debit,2017-03-23 17:44:48.412,166.0,general
2424,2425,46,724,498,3,cash,2017-03-02 22:24:00.561,166.0,general
3813,3814,46,813,498,3,cash,2017-03-27 03:31:56.665,166.0,general
1657,1658,95,730,504,3,cash,2017-03-17 13:02:10.366,168.0,general
4247,4248,95,975,504,3,cash,2017-03-18 04:55:20.389,168.0,general
485,486,95,884,504,3,debit,2017-03-07 19:28:25.610,168.0,general
1251,1252,95,995,504,3,cash,2017-03-26 02:36:07.318,168.0,general
720,721,95,768,504,3,cash,2017-03-04 15:50:51.654,168.0,general
4904,4905,95,938,504,3,credit_card,2017-03-04 01:23:04.361,168.0,general
2905,2906,27,731,507,3,debit,2017-03-19 09:13:53.220,169.0,general
3565,3566,27,799,507,3,cash,2017-03-05 11:03:42.902,169.0,general
4078,4079,27,818,507,3,debit,2017-03-14 22:27:33.630,169.0,general
4883,4884,27,896,507,3,credit_card,2017-03-03 23:45:24.385,169.0,general
4722,4723,27,992,507,3,cash,2017-03-12 22:07:17.968,169.0,general
1878,1879,27,852,507,3,credit_card,2017-03-20 02:21:21.113,169.0,general
2113,2114,27,708,507,3,credit_card,2017-03-18 22:49:29.631,169.0,general
743,744,27,767,507,3,cash,2017-03-08 19:58:44.283,169.0,general
3163,3164,20,842,508,4,credit_card,2017-03-02 06:19:40.114,127.0,general
430,431,20,709,508,4,cash,2017-03-27 13:43:50.151,127.0,general
4735,4736,20,746,508,4,credit_card,2017-03-02 15:17:31.728,127.0,general
426,427,20,893,508,4,debit,2017-03-28 01:23:15.486,127.0,general
2778,2779,20,755,508,4,cash,2017-03-16 21:06:18.797,127.0,general
3987,3988,20,795,508,4,cash,2017-03-24 21:05:53.455,127.0,general
258,259,75,760,512,4,cash,2017-03-18 08:19:52.751,128.0,general
969,970,75,911,512,4,cash,2017-03-24 14:04:02.666,128.0,general
723,724,75,816,512,4,cash,2017-03-19 03:39:01.421,128.0,general
480,481,4,757,512,4,debit,2017-03-25 18:08:43.319,128.0,general
139,140,55,789,513,3,debit,2017-03-29 16:36:30.261,171.0,general
1884,1885,55,952,513,3,cash,2017-03-21 16:00:13.128,171.0,general
4010,4011,55,947,513,3,cash,2017-03-13 03:42:24.551,171.0,general
1943,1944,55,926,513,3,debit,2017-03-28 14:19:44.571,171.0,general
88,89,55,998,513,3,credit_card,2017-03-09 13:22:14.734,171.0,general
4342,4343,55,784,513,3,credit_card,2017-03-01 18:26:23.302,171.0,general
1183,1184,55,969,513,3,debit,2017-03-09 15:08:08.406,171.0,general
3802,3803,55,870,513,3,cash,2017-03-24 17:41:59.616,171.0,general
1041,1042,55,891,513,3,cash,2017-03-08 19:16:31.264,171.0,general
2368,2369,55,815,513,3,credit_card,2017-03-01 10:34:45.394,171.0,general
196,197,85,809,516,3,debit,2017-03-21 10:58:20.108,172.0,general
639,640,83,792,516,4,debit,2017-03-05 22:37:23.927,129.0,general
3512,3513,85,831,516,3,cash,2017-03-27 12:31:53.593,172.0,general
2920,2921,49,910,516,4,credit_card,2017-03-26 19:27:11.388,129.0,general
2873,2874,83,966,516,4,credit_card,2017-03-15 22:09:34.749,129.0,general
2022,2023,83,921,516,4,cash,2017-03-22 03:30:43.038,129.0,general
464,465,85,835,516,3,debit,2017-03-28 20:12:29.923,172.0,general
2376,2377,83,943,516,4,cash,2017-03-07 23:23:49.521,129.0,general
4508,4509,85,758,516,3,cash,2017-03-25 00:08:11.560,172.0,general
3590,3591,85,791,516,3,debit,2017-03-01 19:38:20.107,172.0,general
3582,3583,85,965,516,3,credit_card,2017-03-14 05:59:36.290,172.0,general
4374,4375,49,940,516,4,debit,2017-03-21 15:16:52.186,129.0,general
4447,4448,49,930,516,4,credit_card,2017-03-11 18:48:58.023,129.0,general
3385,3386,49,819,516,4,credit_card,2017-03-19 18:29:35.022,129.0,general
1677,1678,31,803,516,4,debit,2017-03-09 03:40:26.763,129.0,general
1121,1122,49,767,516,4,credit_card,2017-03-21 22:37:50.774,129.0,general
874,875,85,854,516,3,credit_card,2017-03-04 04:50:03.967,172.0,general
1663,1664,85,813,516,3,debit,2017-03-30 03:41:34.984,172.0,general
3955,3956,31,859,516,4,cash,2017-03-09 17:59:48.053,129.0,general
1298,1299,31,858,516,4,cash,2017-03-01 06:17:36.747,129.0,general
4170,4171,49,964,516,4,credit_card,2017-03-25 15:57:47.286,129.0,general
4621,4622,33,803,519,3,credit_card,2017-03-28 15:23:07.525,173.0,general
1122,1123,33,820,519,3,cash,2017-03-22 12:52:35.997,173.0,general
2734,2735,70,950,519,3,credit_card,2017-03-01 16:05:59.331,173.0,general
3960,3961,70,962,519,3,debit,2017-03-28 10:33:54.963,173.0,general
3708,3709,70,757,519,3,debit,2017-03-02 22:13:12.243,173.0,general
669,670,33,775,519,3,cash,2017-03-17 00:47:49.014,173.0,general
357,358,33,790,519,3,credit_card,2017-03-11 17:23:36.488,173.0,general
2723,2724,33,834,519,3,debit,2017-03-19 05:25:59.078,173.0,general
4541,4542,70,724,519,3,credit_card,2017-03-24 17:18:22.717,173.0,general
2029,2030,33,931,519,3,credit_card,2017-03-05 17:20:32.171,173.0,general
1357,1358,33,848,519,3,cash,2017-03-29 23:33:24.073,173.0,general
1831,1832,70,739,519,3,credit_card,2017-03-22 08:59:57.191,173.0,general
1570,1571,33,972,519,3,debit,2017-03-11 03:07:52.518,173.0,general
4842,4843,70,761,519,3,debit,2017-03-03 20:24:21.936,173.0,general
1344,1345,33,897,519,3,cash,2017-03-07 21:57:24.493,173.0,general
2971,2972,33,815,519,3,debit,2017-03-19 06:14:59.556,173.0,general
624,625,33,896,519,3,cash,2017-03-22 20:12:24.448,173.0,general
459,460,33,898,519,3,credit_card,2017-03-01 01:17:23.967,173.0,general
4202,4203,70,798,519,3,cash,2017-03-25 05:28:00.835,173.0,general
500,501,25,932,520,4,credit_card,2017-03-27 01:40:44.439,130.0,general
1914,1915,86,790,520,4,cash,2017-03-18 12:29:42.051,130.0,general
3529,3530,36,941,520,4,cash,2017-03-12 23:04:31.043,130.0,general
4372,4373,86,945,520,4,debit,2017-03-22 00:26:57.994,130.0,general
2256,2257,86,865,520,4,cash,2017-03-16 02:19:16.558,130.0,general
4506,4507,86,900,520,4,credit_card,2017-03-13 22:44:42.181,130.0,general
839,840,36,859,520,4,cash,2017-03-12 01:00:38.001,130.0,general
2360,2361,36,818,520,4,cash,2017-03-17 22:01:59.632,130.0,general
2306,2307,86,792,520,4,debit,2017-03-05 00:22:23.475,130.0,general
2722,2723,25,995,520,4,cash,2017-03-19 01:37:55.458,130.0,general
1269,1270,67,992,524,4,credit_card,2017-03-12 11:43:24.326,131.0,general
4925,4926,67,778,524,4,credit_card,2017-03-10 16:26:19.193,131.0,general
2397,2398,69,823,524,4,debit,2017-03-02 03:47:31.761,131.0,general
2183,2184,69,847,524,4,debit,2017-03-18 18:52:50.332,131.0,general
2073,2074,67,742,524,4,credit_card,2017-03-13 10:11:51.291,131.0,general
2884,2885,69,768,524,4,cash,2017-03-23 06:59:58.203,131.0,general
3136,3137,69,850,524,4,debit,2017-03-10 14:39:53.433,131.0,general
2862,2863,67,826,524,4,debit,2017-03-12 05:01:05.767,131.0,general
2148,2149,26,942,528,3,debit,2017-03-24 09:23:31.546,176.0,general
1378,1379,17,852,528,3,credit_card,2017-03-05 23:15:50.186,176.0,general
3703,3704,88,991,528,3,debit,2017-03-20 08:10:29.741,176.0,general
3003,3004,26,953,528,3,debit,2017-03-14 07:04:17.569,176.0,general
1285,1286,88,941,528,3,cash,2017-03-28 19:23:09.367,176.0,general
4477,4478,88,951,528,3,credit_card,2017-03-09 01:49:04.359,176.0,general
2366,2367,26,941,528,3,debit,2017-03-15 09:57:19.197,176.0,general
1524,1525,17,785,528,3,credit_card,2017-03-06 15:31:23.249,176.0,general
4480,4481,88,754,528,3,cash,2017-03-25 03:13:49.964,176.0,general
3134,3135,17,885,528,3,cash,2017-03-20 18:35:34.907,176.0,general
2582,2583,17,710,528,3,credit_card,2017-03-09 04:09:19.072,176.0,general
3433,3434,26,724,528,3,cash,2017-03-11 02:22:33.232,176.0,general
1789,1790,88,891,528,3,cash,2017-03-09 12:51:44.783,176.0,general
988,989,88,785,528,3,cash,2017-03-12 17:45:50.053,176.0,general
925,926,26,894,528,3,credit_card,2017-03-19 13:03:50.642,176.0,general
3520,3521,17,817,528,3,cash,2017-03-22 07:34:58.013,176.0,general
3271,3272,26,796,528,3,cash,2017-03-17 21:47:49.337,176.0,general
2910,2911,88,875,528,3,cash,2017-03-17 15:37:40.945,176.0,general
1129,1130,17,733,528,3,credit_card,2017-03-12 12:25:51.456,176.0,general
2484,2485,8,996,528,4,debit,2017-03-09 17:26:20.196,132.0,general
3526,3527,88,738,528,3,credit_card,2017-03-23 19:36:39.379,176.0,general
3751,3752,17,702,528,3,debit,2017-03-18 08:12:17.388,176.0,general
4429,4430,17,865,528,3,debit,2017-03-28 17:06:51.985,176.0,general
4212,4213,26,740,528,3,cash,2017-03-21 13:57:43.339,176.0,general
3921,3922,88,815,528,3,credit_card,2017-03-05 06:21:54.712,176.0,general
3238,3239,17,947,528,3,debit,2017-03-29 11:49:05.670,176.0,general
